2017-08-07,FLIGHT,3
2017-08-07,HOTEL,1
2017-08-08,FLIGHT,3
2017-08-09,FLIGHT,1
2017-08-10,FLIGHT,3
2017-08-10,HOTEL,1
2017-08-11,FLIGHT,4
2017-08-12,FLIGHT,1
2017-08-12,HOTEL,3
2017-08-13,FLIGHT,4
2017-08-13,HOTEL,1
2017-08-14,FLIGHT,6
2017-08-14,HOTEL,3
2017-08-15,FLIGHT,3
2017-08-15,HOTEL,2
2017-08-16,FLIGHT,2
2017-08-16,HOTEL,1
2017-08-17,FLIGHT,4
2017-08-18,FLIGHT,4
2017-08-18,HOTEL,1
2017-08-19,FLIGHT,3
2017-08-21,FLIGHT,3
2017-08-21,HOTEL,1
2017-08-22,FLIGHT,10
2017-08-23,FLIGHT,3
2017-08-23,HOTEL,2
2017-08-24,FLIGHT,5
2017-08-25,FLIGHT,4
2017-08-26,FLIGHT,2
2017-08-27,FLIGHT,1
2017-08-27,HOTEL,1
2017-08-28,FLIGHT,4
2017-08-29,FLIGHT,5
2017-08-30,FLIGHT,6
2017-08-31,FLIGHT,7
2017-08-31,HOTEL,1
2017-09-01,FLIGHT,4
2017-09-01,HOTEL,1
2017-09-02,FLIGHT,2
2017-09-02,HOTEL,1
2017-09-03,FLIGHT,2
2017-09-03,HOTEL,1
2017-09-04,FLIGHT,4
2017-09-04,HOTEL,1
2017-09-05,FLIGHT,7
2017-09-06,FLIGHT,3
2017-09-06,HOTEL,2
2017-09-07,FLIGHT,8
2017-09-08,FLIGHT,3
2017-09-09,FLIGHT,3
2017-09-10,FLIGHT,6
2017-09-10,HOTEL,1
2017-09-11,FLIGHT,3
2017-09-11,HOTEL,1
2017-09-12,FLIGHT,4
2017-09-12,HOTEL,2
2017-09-13,FLIGHT,4
2017-09-14,FLIGHT,5
2017-09-15,FLIGHT,4
2017-09-15,HOTEL,2
2017-09-16,FLIGHT,3
2017-09-17,HOTEL,3
2017-09-18,FLIGHT,8
2017-09-18,HOTEL,1
2017-09-19,FLIGHT,6
2017-09-19,HOTEL,2
2017-09-19,TRAIN,1
2017-09-20,FLIGHT,4
2017-09-20,HOTEL,2
2017-09-21,FLIGHT,4
2017-09-21,HOTEL,1
2017-09-22,FLIGHT,4
2017-09-22,HOTEL,1
2017-09-23,FLIGHT,9
2017-09-23,HOTEL,2
2017-09-24,FLIGHT,4
2017-09-24,HOTEL,1
2017-09-25,FLIGHT,3
2017-09-26,FLIGHT,2
2017-09-27,FLIGHT,4
2017-09-27,HOTEL,1
2017-09-28,FLIGHT,8
2017-09-29,FLIGHT,3
2017-09-29,HOTEL,1
2017-09-30,FLIGHT,7
2017-09-30,HOTEL,2
2017-10-01,FLIGHT,1
2017-10-02,FLIGHT,7
2017-10-02,HOTEL,4
2017-10-03,FLIGHT,6
2017-10-04,FLIGHT,5
2017-10-04,HOTEL,1
2017-10-05,FLIGHT,5
2017-10-05,HOTEL,2
2017-10-06,FLIGHT,4
2017-10-06,HOTEL,2
2017-10-06,TRAIN,1
2017-10-07,FLIGHT,5
2017-10-08,FLIGHT,6
2017-10-08,TRAIN,1
2017-10-09,FLIGHT,5
2017-10-10,FLIGHT,6
2017-10-10,HOTEL,3
2017-10-11,FLIGHT,6
2017-10-11,HOTEL,4
2017-10-12,FLIGHT,6
2017-10-12,HOTEL,1
2017-10-13,FLIGHT,5
2017-10-14,FLIGHT,4
2017-10-15,FLIGHT,5
2017-10-15,HOTEL,1
2017-10-16,FLIGHT,6
2017-10-16,HOTEL,1
2017-10-17,FLIGHT,9
2017-10-17,HOTEL,1
2017-10-18,FLIGHT,8
2017-10-19,FLIGHT,5
2017-10-19,HOTEL,1
2017-10-20,FLIGHT,5
2017-10-20,HOTEL,1
2017-10-21,FLIGHT,2
2017-10-21,TRAIN,1
2017-10-22,FLIGHT,1
2017-10-22,TRAIN,1
2017-10-23,FLIGHT,4
2017-10-23,HOTEL,2
2017-10-24,FLIGHT,3
2017-10-24,HOTEL,3
2017-10-25,FLIGHT,5
2017-10-26,FLIGHT,3
2017-10-27,FLIGHT,7
2017-10-28,FLIGHT,5
2017-10-28,HOTEL,1
2017-10-29,FLIGHT,6
2017-10-29,HOTEL,1
2017-10-30,FLIGHT,3
2017-10-30,HOTEL,2
2017-10-31,FLIGHT,2
2017-10-31,HOTEL,3
2017-11-01,FLIGHT,6
2017-11-01,HOTEL,2
2017-11-02,FLIGHT,3
2017-11-02,HOTEL,2
2017-11-03,FLIGHT,3
2017-11-03,HOTEL,1
2017-11-04,FLIGHT,8
2017-11-04,HOTEL,1
2017-11-04,TRAIN,1
2017-11-05,FLIGHT,6
2017-11-05,HOTEL,1
2017-11-06,FLIGHT,9
2017-11-06,HOTEL,3
2017-11-07,FLIGHT,10
2017-11-07,HOTEL,1
2017-11-08,FLIGHT,3
2017-11-08,HOTEL,2
2017-11-09,FLIGHT,7
2017-11-09,HOTEL,1
2017-11-10,FLIGHT,11
2017-11-11,FLIGHT,4
2017-11-11,TRAIN,1
2017-11-12,FLIGHT,3
2017-11-12,TRAIN,1
2017-11-13,FLIGHT,4
2017-11-13,HOTEL,1
2017-11-14,FLIGHT,1
2017-11-14,HOTEL,1
2017-11-15,FLIGHT,4
2017-11-16,FLIGHT,4
2017-11-17,FLIGHT,6
2017-11-17,HOTEL,1
2017-11-17,TRAIN,1
2017-11-18,FLIGHT,5
2017-11-19,FLIGHT,4
2017-11-19,TRAIN,1
2017-11-20,FLIGHT,2
2017-11-20,HOTEL,1
2017-11-21,FLIGHT,10
2017-11-21,HOTEL,1
2017-11-22,FLIGHT,4
2017-11-23,FLIGHT,5
2017-11-24,FLIGHT,4
2017-11-25,FLIGHT,3
2017-11-25,HOTEL,1
2017-11-26,FLIGHT,3
2017-11-26,HOTEL,1
2017-11-27,FLIGHT,6
2017-11-27,HOTEL,1
2017-11-28,FLIGHT,6
2017-11-28,HOTEL,3
2017-11-28,TRAIN,1
2017-11-29,FLIGHT,5
2017-11-29,HOTEL,2
2017-11-30,FLIGHT,7
2017-11-30,HOTEL,2
2017-12-01,FLIGHT,4
2017-12-02,FLIGHT,8
2017-12-03,FLIGHT,3
2017-12-04,FLIGHT,3
2017-12-04,HOTEL,1
2017-12-04,TRAIN,1
2017-12-05,FLIGHT,4
2017-12-05,HOTEL,2
2017-12-05,TRAIN,1
2017-12-06,FLIGHT,11
2017-12-06,HOTEL,1
2017-12-07,FLIGHT,11
2017-12-07,HOTEL,1
2017-12-08,FLIGHT,7
2017-12-08,HOTEL,2
2017-12-09,FLIGHT,3
2017-12-09,HOTEL,2
2017-12-10,FLIGHT,4
2017-12-11,FLIGHT,6
2017-12-11,HOTEL,1
2017-12-12,FLIGHT,5
2017-12-12,HOTEL,1
2017-12-12,TRAIN,1
2017-12-13,FLIGHT,8
2017-12-13,HOTEL,3
2017-12-14,FLIGHT,7
2017-12-15,FLIGHT,3
2017-12-15,HOTEL,2
2017-12-16,FLIGHT,4
2017-12-17,FLIGHT,2
2017-12-17,HOTEL,1
2017-12-18,FLIGHT,5
2017-12-18,HOTEL,1
2017-12-18,TRAIN,1
2017-12-19,FLIGHT,10
2017-12-20,FLIGHT,3
2017-12-20,HOTEL,2
2017-12-21,FLIGHT,8
2017-12-21,TRAIN,1
2017-12-22,FLIGHT,6
2017-12-22,HOTEL,2
2017-12-22,TRAIN,1
2017-12-23,FLIGHT,6
2017-12-23,HOTEL,1
2017-12-24,FLIGHT,3
2017-12-24,HOTEL,1
2017-12-25,FLIGHT,4
2017-12-25,HOTEL,1
2017-12-26,FLIGHT,5
2017-12-26,HOTEL,3
2017-12-27,FLIGHT,9
2017-12-27,HOTEL,3
2017-12-27,TRAIN,2
2017-12-28,FLIGHT,4
2017-12-28,HOTEL,1
2017-12-29,FLIGHT,6
2017-12-29,HOTEL,1
2017-12-30,FLIGHT,5
2017-12-30,HOTEL,1
2017-12-31,FLIGHT,1
2017-12-31,HOTEL,3
2018-01-01,FLIGHT,6
2018-01-01,HOTEL,2
2018-01-02,FLIGHT,13
2018-01-03,FLIGHT,3
2018-01-03,TRAIN,1
2018-01-04,FLIGHT,9
2018-01-04,HOTEL,1
2018-01-05,FLIGHT,10
2018-01-05,HOTEL,2
